plant_type,soil_ph,soil_nitrogen,soil_phosphorus,soil_potassium,plant_age_weeks,last_watered_days,temperature,humidity,rainfall,season,watering_status,plant_name_Aloe Vera,plant_name_Basil,plant_name_Cactus,plant_name_Mint,plant_name_Money Plant,plant_name_Peace Lily,plant_name_Rose,plant_name_Snake Plant,plant_name_Spider Plant,plant_name_Tomato,soil_type_Clayey,soil_type_Loamy,soil_type_Sandy,sunlight_exposure_Full Sun,sunlight_exposure_Indirect Light,sunlight_exposure_Low Light,sunlight_exposure_Partial Sun,pot_or_ground_Ground,pot_or_ground_Pot
Indoor,0.4930056196468773,0.6675287219053099,0.06548587145383393,-0.10087212997634055,83,1,-1.5215542401586337,0.13674503171524952,1.0659083394509248,Summer,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Indoor,-1.7365279909664757,-0.5827480494121632,0.29825555671627674,0.775007435664822,18,0,0.04355209355546748,0.7537242560252352,0.21964150472856553,Autumn,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Indoor,-0.2037236336697957,-0.40413708208109556,0.9965646125036051,1.0669672908785428,39,3,1.2625291419289495,0.809813276417052,-1.719719991510174,Spring,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
Outdoor,0.9110431716368821,-0.46367407119145143,-0.8655928695959373,0.775007435664822,76,1,1.3979710361926696,-1.6581036208228905,-0.39742806225648797,Winter,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
Outdoor,1.6077724249535552,-1.416265896957145,-1.3311322401208228,-1.7796412974552354,28,4,1.5635111291816612,-0.8167683149456373,-0.4326891803699195,Winter,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
Indoor,-1.1791445883131368,1.501046569450292,1.074154507591086,0.4830475804511011,40,3,-1.2657195509938284,0.5854571948497845,0.6604054811464609,Winter,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Indoor,0.3536597689835432,-0.16598912563967214,-0.012104023633647007,0.19108772523738027,87,7,1.578560228544297,-0.3680561518111023,-0.6442558890505092,Winter,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Indoor,0.2143139183202091,0.2507697981328189,-0.16728381380860888,-0.10087212997634055,87,4,-0.558411880949956,1.4828815211188544,0.043335914161407404,Winter,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Outdoor,-0.9004528869864687,0.8461396892363775,0.8413848223286432,-0.17386209377977077,29,5,0.34453408080817916,0.5854571948497845,-0.9087142749012465,Winter,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Indoor,1.1897348729635504,1.6201205476710037,0.22066566162879578,-0.17386209377977077,21,4,0.1187975903686454,1.3707034803352207,-1.0850198654684047,Summer,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Indoor,-0.4824153349964639,-0.04691514741896041,-0.4776433941585326,-0.027882166172910342,42,3,-0.13703709879615944,-0.7606792945538203,0.74855827643004,Winter,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
Outdoor,0.3536597689835432,1.501046569450292,-0.4776433941585326,0.9939773270751125,103,0,-0.24238079433460896,-1.6020146004310736,0.7132971583166084,Winter,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
Indoor,0.6323514703102125,1.2628986130088684,-0.4776433941585326,0.2640776890408105,47,2,-1.1152285573674725,-1.377658518863806,-0.027186322065455917,Winter,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Indoor,0.4930056196468773,1.0842876456778008,0.5310252419787195,0.775007435664822,56,0,-0.43801908604887113,-0.3119671314192854,1.0130166622807772,Monsoon,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Outdoor,-1.1791445883131368,0.7866027001260216,0.6862050321536813,-0.10087212997634055,48,7,-1.1754249548180151,0.9780803375925026,0.09622759133155497,Summer,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Outdoor,-1.1791445883131368,-0.46367407119145143,-0.16728381380860888,0.8479973994682523,9,5,0.20909218654445857,-0.7606792945538203,-0.027186322065455917,Winter,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
Indoor,0.4930056196468773,-0.3446000929707397,-0.5552332892460136,0.8479973994682523,26,0,0.07365029228073854,0.5854571948497845,1.71823902454941,Summer,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
Outdoor,1.0503890223002164,-1.2376549296260777,-0.3224636039835707,1.7968669289128447,81,6,1.02174355212678,1.146347398767953,-1.631567196226595,Monsoon,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
Indoor,0.7716973209735467,-0.6422850385225191,-0.2448737088960898,-0.611801876600352,35,7,-1.0098848618290235,0.13674503171524952,-0.5384725347102144,Spring,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
Indoor,1.6077724249535552,0.7270657110156657,1.151744402678567,-0.3198420213866312,70,0,-0.16713529752143105,1.4267925007270374,-1.6844588733967423,Spring,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Outdoor,1.4684265742902198,-0.22552611475002798,-0.2448737088960898,0.7020174718613919,11,0,-0.9496884643784813,0.7537242560252352,-1.7020894324534583,Monsoon,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
Indoor,-0.4824153349964639,0.48891775457424236,0.14307576654131485,-0.4658219489934916,33,4,0.570270571247713,1.4267925007270374,-1.3847393694325736,Autumn,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
Outdoor,-0.7611070363231334,1.2628986130088684,1.5396938781159717,1.0669672908785428,28,6,0.9765962540388736,1.4267925007270374,0.39594709529572364,Autumn,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
Indoor,-1.5971821403031417,-0.16598912563967214,-0.2448737088960898,0.19108772523738027,63,6,0.1940430871818233,1.20243641915977,-1.6491977552833108,Summer,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Outdoor,-0.06437778300646037,-1.8330248207296362,-1.5639019253832656,-1.1227316232243636,59,1,1.6237075266322034,0.4171901336743339,0.02570535510469165,Spring,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Outdoor,-0.2037236336697957,-0.22552611475002798,0.4534353468912386,1.3589271460922636,84,5,-0.07684070134561731,1.0341693579843194,-1.0144976292415415,Spring,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
Indoor,0.3536597689835432,1.3819725912295802,1.5396938781159717,0.9939773270751125,104,5,-1.356014147169642,0.1928340521070664,-0.5032114165967828,Winter,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Indoor,-1.7365279909664757,0.3103067872431748,-0.6328231843334945,0.5560375442545314,52,3,-0.0015952045324393836,1.0902583783761362,-1.173172660751984,Spring,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
Outdoor,0.9110431716368821,0.607991732794954,-0.012104023633647007,1.212947218485403,36,6,1.307676440016857,1.146347398767953,1.2598444890747986,Autumn,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
Indoor,-1.0397987376498028,-0.5827480494121632,1.074154507591086,-0.6847918404037822,76,3,-1.1754249548180151,-0.8167683149456373,0.9424944260539139,Autumn,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
Outdoor,-1.7365279909664757,0.3698437763535306,1.074154507591086,-0.24685205758320097,4,4,1.0066944527641453,1.2585254395515868,1.3656278434150937,Spring,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Indoor,0.4930056196468773,1.5605835585606478,1.4621039830284908,-0.10087212997634055,63,3,1.6086584272695685,0.08065601132343267,0.3254248590688603,Winter,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Indoor,1.1897348729635504,1.3819725912295802,0.6862050321536813,0.9939773270751125,24,4,-1.6268979356970827,0.1928340521070664,-0.13296967640575075,Summer,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Indoor,1.4684265742902198,1.441509580339936,1.6948736682909336,0.19108772523738027,64,2,1.2775782412915853,-0.08761104985201794,-0.11533911734903499,Autumn,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Indoor,1.6077724249535552,0.7866027001260216,1.306924192853529,-0.24685205758320097,15,7,0.14889578909391646,-1.377658518863806,-0.855822597731099,Winter,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Indoor,1.0503890223002164,-0.6422850385225191,0.06548587145383393,0.4830475804511011,48,7,0.34453408080817916,1.595059561902488,0.9601249851106299,Summer,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
Indoor,-0.2037236336697957,1.5605835585606478,1.229334297766048,-0.5388119127969218,23,6,-1.0098848618290235,-0.7606792945538203,-0.185861353575898,Winter,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
Outdoor,0.2143139183202091,-1.118580951405366,-0.7104130794209754,-1.8526312612586655,41,5,0.2391903852697302,1.4828815211188544,-0.5913642118803618,Summer,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Outdoor,0.4930056196468773,0.4293807654638865,0.5310252419787195,1.4319171098956938,13,7,0.1940430871818233,-1.7141926412147073,0.2020109456718498,Autumn,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
Outdoor,1.6077724249535552,-1.1781179405157218,-1.7190817155582274,-1.3417015146346543,37,4,0.5251232731598061,0.9780803375925026,0.3254248590688603,Spring,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
Outdoor,-0.6217611856597993,1.6796575367813595,1.229334297766048,-0.027882166172910342,42,5,0.5552214718850771,-0.3119671314192854,-0.8029309205609516,Spring,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
Indoor,1.1897348729635504,-0.40413708208109556,1.229334297766048,-0.10087212997634055,101,2,-0.15208619815879523,-0.1997890906356517,1.4008889615285252,Winter,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
Indoor,1.4684265742902198,0.8461396892363775,0.6862050321536813,-0.7577818042072124,59,1,0.7960070616872467,-1.2654804780801723,1.3479972843583776,Monsoon,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
Indoor,1.7471182756168893,0.012621841691395446,0.06548587145383393,-0.6847918404037822,67,7,-1.3861123458949132,1.4267925007270374,0.5017304496360185,Summer,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
Indoor,0.07496806765687374,-0.6422850385225191,-0.08969391872112793,0.04510779763051987,11,7,0.8261052604125178,0.9219913172006857,-1.2965865741489946,Autumn,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
Indoor,-1.3184904389764722,-0.16598912563967214,-0.16728381380860888,-0.3198420213866312,78,3,1.4732165330058475,0.36110111328251704,1.2774750481315147,Winter,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
Outdoor,-1.1791445883131368,-1.8925618098399921,-2.184621086083113,-1.3417015146346543,86,3,-0.9195902656532103,-0.3680561518111023,1.5066723158688198,Spring,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
